EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,
892248,MIAMI-DADE CO.,SWEET WATER,5/26/20,1630,Flood, , ,0,0,0,0,FL,EST-5, ,148171,C,86,MFL,0,0,Public,Heavy Rain, , ,3,NE,1,ENE,(MIA)MIAMI INTL,5/28/20,2100,25.7968,-80.3415,25.81,-80.2593,"Various reports from members of the public. Cars stalling out at the intersection of NW 87th Ave and NW 33rd St. Also, NW 84th Ave flooded between NW 27th St and NW 33rd St. Kids Corner Child Development center reported parking lot flooded and water approaching the building. Public called in and said they are stranded at their business just NE of Miami International Airport due to flooding and impassable streets. Public reported water causing roadways to be nearly impassable and nearing structures near the intersection of NW 87th Ave and NW 25th St in Doral. Public reported that the off ramp from the Airport Expressway to US-27 northbound was flooded with water up to 4 feet. Many cars stranded in the area due to flooding. Public reported ongoing flooding on NW 87th Ave between NW 36th St and Highway 836. Damage assessments indicated at least minor flooding in the Medley and Doral warehouse districts. ||The ASOS at Miami International Airport measured 6.42 inches of rain in just two hours, indicative of the extremely high rainfall rates in the affected areas.||Flood waters were very slow to recede, with some areas with standing water and water inside structures for up to 48 hours.","A negatively tilted trough located across the Gulf of Mexico lifted north and dampened as weak high pressure gradually encompassed the region. Low-level troughing across central Florida gradually shifted away to the north as Atlantic ridging nosed in from the east. This allowed for southerly low-level winds to prevail. An abundance of moisture created widespread showers and thunderstorms during the afternoon hours with high rainfall rates.The greatest shower and thunderstorm coverage occurred over the east coast metro areas, with a focus over Miami-Dade County. Unfortunately, this was the area most susceptible to hydrological issues given 48 hour rain totals in the 3 to 9 inch range with isolated higher amounts. Flooding was significant and very slow to recede, lasting up to 48 hours in some parts of northern Miami-Dade County.",162,,,,
892252,MIAMI-DADE CO.,PINEWOOD,5/26/20,1630,Flood, , ,0,0,50000,0,FL,EST-5, ,148171,C,86,MFL,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,WNW,PINEWOOD,5/28/20,2100,25.8379,-80.2464,25.8538,-80.2448,"Various reports received from the broadcast media. A video of water up to doorways and possibly entering buildings at the corner of NE 95th St and NE 2nd Ave. Water was covering the south on ramp of I-95 at NW 79th St with waist deep water reported. Reports of street flooding at NW 7th Ave and NW 71st St with water knee high. A trailer park at NW 27 Avenue and NW 76 ST experienced significant flooding, with up to 48 structures affected by flood waters. ||Rainfall totals in excess of 9 inches over a 2-day period fell over much of this area, causing flood waters to not recede until over 48 hours after the rain ended. Damage totals are estimated based on the number of structures affected by flooding.","A negatively tilted trough located across the Gulf of Mexico lifted north and dampened as weak high pressure gradually encompassed the region. Low-level troughing across central Florida gradually shifted away to the north as Atlantic ridging nosed in from the east. This allowed for southerly low-level winds to prevail. An abundance of moisture created widespread showers and thunderstorms during the afternoon hours with high rainfall rates.The greatest shower and thunderstorm coverage occurred over the east coast metro areas, with a focus over Miami-Dade County. Unfortunately, this was the area most susceptible to hydrological issues given 48 hour rain totals in the 3 to 9 inch range with isolated higher amounts. Flooding was significant and very slow to recede, lasting up to 48 hours in some parts of northern Miami-Dade County.",163,,,,
896928,MIAMI-DADE CO.,(OPF)OPA LOCKA ARPT,5/26/20,1700,Flood, , ,0,0,10000,0,FL,EST-5, ,148171,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,2,ESE,2,ESE,(OPF)OPA LOCKA ARPT,5/28/20,2000,25.8946,-80.252,25.895,-80.2553,"Very heavy rainfall with totals of 4 to 8 inches in a very short period of time led to significant flooding in parts of Opa-Locka. Damage assessments indicated that up to 11 apartments had water at least 18 inches deep inside along Port Said Road and Alexandria Drive in the Opa-Locka warehouse district. Flood waters were very slow to recede, and lasted up to 48 hours. Damage totals are estimated based on the number of flooded apartments.","A negatively tilted trough located across the Gulf of Mexico lifted north and dampened as weak high pressure gradually encompassed the region. Low-level troughing across central Florida gradually shifted away to the north as Atlantic ridging nosed in from the east. This allowed for southerly low-level winds to prevail. An abundance of moisture created widespread showers and thunderstorms during the afternoon hours with high rainfall rates.The greatest shower and thunderstorm coverage occurred over the east coast metro areas, with a focus over Miami-Dade County. Unfortunately, this was the area most susceptible to hydrological issues given 48 hour rain totals in the 3 to 9 inch range with isolated higher amounts. Flooding was significant and very slow to recede, lasting up to 48 hours in some parts of northern Miami-Dade County.",164,,,,
896929,MIAMI-DADE CO.,NORTH BAY VLG,5/26/20,1830,Flood, , ,0,0,0,0,FL,EST-5, ,148171,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,SE,2,SE,NORTH BAY VLG,5/26/20,2130,25.8283,-80.1324,25.8313,-80.1301,An off-duty NWS meteorologist reported significant flooding in parts of the Miami Beach area with water several inches high after cessation of heavy rains in the vicinity of the intersection of Alton Road and 53rd St including surrounding areas. Water was entering properties and reaching garages.,"A negatively tilted trough located across the Gulf of Mexico lifted north and dampened as weak high pressure gradually encompassed the region. Low-level troughing across central Florida gradually shifted away to the north as Atlantic ridging nosed in from the east. This allowed for southerly low-level winds to prevail. An abundance of moisture created widespread showers and thunderstorms during the afternoon hours with high rainfall rates.The greatest shower and thunderstorm coverage occurred over the east coast metro areas, with a focus over Miami-Dade County. Unfortunately, this was the area most susceptible to hydrological issues given 48 hour rain totals in the 3 to 9 inch range with isolated higher amounts. Flooding was significant and very slow to recede, lasting up to 48 hours in some parts of northern Miami-Dade County.",165,,,,
899553,MIAMI-DADE CO.,HIALEAH GARDENS,7/5/20,1730,Flood, , ,0,0,0,0,FL,EST-5, ,149199,C,86,MFL,0,0,Social Media,Heavy Rain, , ,1,NNE,1,NNE,HIALEAH GARDENS,7/5/20,1930,25.8656,-80.3214,25.866,-80.3249,Pictures of street flooding relayed by members of the public via social media in Hialeah in the area between W 47th Street and W 57th Street near the Palmetto Expressway.,"South-southwesterly flow allowed for deep tropical moisture to stay in place across South Florida. This prevailing flow also allowed the Gulf sea breeze to progress further inland, pinning the Atlantic sea breeze to the coast, becoming the focus for afternoon showers and thunderstorms. The presence of a mid-level trough and attendant short wave pushing through South Florida allowed for an increase in thunderstorms along the east coast that brought gusty winds, heavy rainfall, flooding, and hail to portions of Broward, Palm Beach, and Miami-Dade counties.",166,,,,
911922,MIAMI-DADE CO.,MIAMI,8/5/20,1830,Flood, , ,0,0,0,0,FL,EST-5, ,151296,C,86,MFL,0,0,Social Media,Heavy Rain, , ,0,N,0,E,MIAMI,8/5/20,2000,25.77,-80.2,25.7692,-80.1955,Social media post showed about 3 to 4 inches of standing water on roadways in Brickell near the Publix located near the Intersection of SW 7th St and SW 3rd Ave in association with thunderstorms that moved through the area. Time estimated by radar to be around 8 to 8:30pm.,Sufficient tropical moisture across South Florida in the wake of Isaias and ample daytime heating allowed for scattered thunderstorms to develop across the east coast metro as the Gulf Coast sea Breeze collided with the semi-pinned Atlantic sea Breeze. One storm produced localized flooding over Downtown Miami.,167,,,,
920156,MIAMI-DADE CO.,(MIA)MIAMI INTL,9/9/20,830,Flood, , ,0,0,0,0,FL,EST-5, ,152755,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,E,3,S,PINEWOOD,9/9/20,1130,25.8059,-80.2442,25.8067,-80.2294,A member of the public reported via social media flooding produced by heavy rains from a thunderstorm near NW 36th Street and 24th Avenue with water half way up car tires.,"A tropical tropospheric trough (TUTT) moving northwest across the area along with a surface trough across the Florida peninsula allowed for scattered showers and storms to develop across the Atlantic waters and Biscayne Bay. Deep moisture and plenty of instability resided across the region as well, with PW's close to 2.5 inches. The overall flow regime was light and a little more southeasterly to southerly. Therefore, another day of increased diurnal coverage of showers and thunderstorms on top of already saturated soils with slow storm motion and high rainfall rates led to flooding across portions of Miami-Dade and Collier counties.",168,,,,
920998,MIAMI-DADE CO.,COCONUT GROVE,9/13/20,100,Flash Flood, , ,0,0,0,0,FL,EST-5, ,152466,C,86,MFL,0,0,Broadcast Media,Heavy Rain / Tropical System, , ,1,NE,1,SE,MIAMI,9/13/20,600,25.736,-80.2444,25.7588,-80.1893,"Several broadcast media reports of significant street flooding from Coconut Grove to Brickell and Downtown Miami, and possibly extending into Little Havana. U.S. Highway 1 in Coconut Grove and Brickell was covered in water up to knee-high in places, leading to a number of stalled vehicles.||Rainfall amounts of 5 to 7 inches in about 6 hours were measured in the Coconut Grove and Little Havana areas, with 3 to 4 inches measured during a similar time frame in Downtown Miami and Brickell.","A low pressure system, turned tropical disturbance, moving across the western Atlantic and over the Bahamas abruptly formed into Tropical Depression Nineteen on September 11th. Tropical Depression Nineteen gradually continued westward and the center passed about 10 to 20 miles SSE of Miami, Florida during the morning of September 12th with a minimum central pressure of 1007 mb and maximum sustained winds of 35 mph. As Tropical Depression Nineteen moved westward over the South Florida peninsula, it continued to strengthen into a Tropical Storm known as Tropical Storm Sally. Lowest surface pressure recorded over South Florida was 1002.9 mb at Naples Municipal Airport and Marco Island Airport and maximum sustained winds of 35 mph over land at FAU Boca Raton Campus on September 12. Recorded Tropical Storm force wind gusts were measured across South Florida ranging from 40 to 55 mph.||Although the effects from Tropical Depression Nineteen were generally minor for wind and more moderate to significant for rainfall/flooding for South Florida, wind gusts of tropical storm force were measured across much of Palm Beach, Broward, Miami-Dade, and Collier counties. Rainfall flooding impacts were moderate to significant across South Florida with around 3.5 to almost 10 inches across portions of Collier County, around 3 to almost 8 inches across portions of Miami-Dade County, and around 3 to almost 6 inches across portions of Broward County. Almost 4,000 customers lost power during the event, almost all of them split between Collier and Miami-Dade Counties. A peak storm surge of 1.43 feet was observed at Naples Pier and 1.16 at Virginia Key.",169,,,,
920507,COASTAL MIAMI-DADE COUNTY (ZONE), ,9/21/20,2300,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,152829,Z,173,MFL,0,0,NWS Employee, , , , , , , , ,9/22/20,100, , , , ,"An NWS employee reported street flooding up to around curb level due to astronomical high tides near 30th Street, between Biscayne Blvd and Biscayne Bay.","With Tropical Storm Beta lingering over the northwestern Gulf of Mexico and Hurricane Teddy in the west/central Atlantic along with a frontal boundary off the eastern CONUS seaboard, clusters of convection developed that contributed to heavy rainfall, lightning, and strong gusty winds. With an increasing gradient flow and an increase in winds aloft, strong wind gusts mixed down with showers and thunderstorms over the course of several days along portions of the east coast and adjacent Atlantic waters. This in combination with astronomically high tides associated with the new moon led to elevated high tide cycles along the Atlantic coast and coastal flooding.",170,,,,
920510,MIAMI-DADE CO.,NORTH MIAMI,9/24/20,2030,Flood, , ,0,0,0,0,FL,EST-5, ,152831,C,86,MFL,0,0,NWS Employee,Heavy Rain, , ,2,NE,2,NNW,BAY HARBOR IS,9/24/20,2330,25.8939,-80.161,25.8941,-80.157,"An NWS employee reported 3 of 4 lanes impassable on NE 123rd Street, between North Bayshore Drive and Sans Souci Boulevard, due to street flooding caused by rounds of showers and storms. Water to around 1 foot deep in neighboring parking lots and some side streets. Water several inches deep on portions of northbound Biscayne Boulevard after the intersection with NE 123rd Street.","Atlantic surface high pressure, a mid-level trough pushing across the eastern United States, and a retreating warm front were the main features in play across South Florida. Increasing moisture ahead of a warm front that pushed northward allowed for efficient rainfall processes which led to flooding across portions of Miami-Dade County.",171,,,,
